split,sample_id,view,label,source_path,output_path,camera_adjusted,method,target_vp_pitch_proxy,target_structure_bbox_h
test,TEST_0592,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0592/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0592/front.png,False,copy,,
test,TEST_0592,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0592/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0592/top.png,False,copy,,
test,TEST_0593,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0593/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0593/front.png,False,copy,,
test,TEST_0593,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0593/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0593/top.png,False,copy,,
test,TEST_0594,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0594/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0594/front.png,False,copy,,
test,TEST_0594,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0594/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0594/top.png,False,copy,,
test,TEST_0595,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0595/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0595/front.png,False,copy,,
test,TEST_0595,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0595/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0595/top.png,False,copy,,
test,TEST_0596,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0596/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0596/front.png,False,copy,,
test,TEST_0596,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0596/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0596/top.png,False,copy,,
test,TEST_0597,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0597/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0597/front.png,False,copy,,
test,TEST_0597,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0597/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0597/top.png,False,copy,,
test,TEST_0598,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0598/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0598/front.png,False,copy,,
test,TEST_0598,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0598/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0598/top.png,False,copy,,
test,TEST_0599,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0599/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0599/front.png,False,copy,,
test,TEST_0599,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0599/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0599/top.png,False,copy,,
test,TEST_0600,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0600/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0600/front.png,False,copy,,
test,TEST_0600,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0600/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0600/top.png,False,copy,,
test,TEST_0601,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0601/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0601/front.png,False,copy,,
test,TEST_0601,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0601/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0601/top.png,False,copy,,
test,TEST_0602,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0602/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0602/front.png,False,copy,,
test,TEST_0602,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0602/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0602/top.png,False,copy,,
test,TEST_0603,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0603/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0603/front.png,False,copy,,
test,TEST_0603,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0603/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0603/top.png,False,copy,,
test,TEST_0604,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0604/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0604/front.png,False,copy,,
test,TEST_0604,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0604/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0604/top.png,False,copy,,
test,TEST_0605,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0605/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0605/front.png,False,copy,,
test,TEST_0605,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0605/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0605/top.png,False,copy,,
test,TEST_0606,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0606/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0606/front.png,False,copy,,
test,TEST_0606,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0606/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0606/top.png,False,copy,,
test,TEST_0607,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0607/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0607/front.png,False,copy,,
test,TEST_0607,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0607/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0607/top.png,False,copy,,
test,TEST_0608,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0608/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0608/front.png,False,copy,,
test,TEST_0608,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0608/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0608/top.png,False,copy,,
test,TEST_0609,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0609/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0609/front.png,False,copy,,
test,TEST_0609,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0609/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0609/top.png,False,copy,,
test,TEST_0610,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0610/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0610/front.png,False,copy,,
test,TEST_0610,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0610/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0610/top.png,False,copy,,
test,TEST_0611,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0611/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0611/front.png,False,copy,,
test,TEST_0611,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0611/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0611/top.png,False,copy,,
test,TEST_0612,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0612/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0612/front.png,False,copy,,
test,TEST_0612,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0612/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0612/top.png,False,copy,,
test,TEST_0613,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0613/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0613/front.png,False,copy,,
test,TEST_0613,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0613/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0613/top.png,False,copy,,
test,TEST_0614,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0614/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0614/front.png,False,copy,,
test,TEST_0614,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0614/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0614/top.png,False,copy,,
test,TEST_0615,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0615/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0615/front.png,False,copy,,
test,TEST_0615,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0615/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0615/top.png,False,copy,,
test,TEST_0616,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0616/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0616/front.png,False,copy,,
test,TEST_0616,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0616/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0616/top.png,False,copy,,
test,TEST_0617,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0617/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0617/front.png,False,copy,,
test,TEST_0617,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0617/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0617/top.png,False,copy,,
test,TEST_0618,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0618/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0618/front.png,False,copy,,
test,TEST_0618,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0618/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0618/top.png,False,copy,,
test,TEST_0619,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0619/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0619/front.png,False,copy,,
test,TEST_0619,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0619/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0619/top.png,False,copy,,
test,TEST_0620,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0620/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0620/front.png,False,copy,,
test,TEST_0620,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0620/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0620/top.png,False,copy,,
test,TEST_0621,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0621/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0621/front.png,False,copy,,
test,TEST_0621,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0621/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0621/top.png,False,copy,,
test,TEST_0622,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0622/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0622/front.png,False,copy,,
test,TEST_0622,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0622/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0622/top.png,False,copy,,
test,TEST_0623,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0623/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0623/front.png,False,copy,,
test,TEST_0623,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0623/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0623/top.png,False,copy,,
test,TEST_0624,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0624/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0624/front.png,False,copy,,
test,TEST_0624,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0624/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0624/top.png,False,copy,,
test,TEST_0625,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0625/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0625/front.png,False,copy,,
test,TEST_0625,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0625/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0625/top.png,False,copy,,
test,TEST_0626,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0626/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0626/front.png,False,copy,,
test,TEST_0626,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0626/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0626/top.png,False,copy,,
test,TEST_0627,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0627/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0627/front.png,False,copy,,
test,TEST_0627,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0627/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0627/top.png,False,copy,,
test,TEST_0628,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0628/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0628/front.png,False,copy,,
test,TEST_0628,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0628/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0628/top.png,False,copy,,
test,TEST_0629,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0629/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0629/front.png,False,copy,,
test,TEST_0629,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0629/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0629/top.png,False,copy,,
test,TEST_0630,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0630/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0630/front.png,False,copy,,
test,TEST_0630,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0630/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0630/top.png,False,copy,,
test,TEST_0631,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0631/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0631/front.png,False,copy,,
test,TEST_0631,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0631/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0631/top.png,False,copy,,
test,TEST_0632,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0632/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0632/front.png,False,copy,,
test,TEST_0632,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0632/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0632/top.png,False,copy,,
test,TEST_0633,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0633/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0633/front.png,False,copy,,
test,TEST_0633,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0633/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0633/top.png,False,copy,,
test,TEST_0634,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0634/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0634/front.png,False,copy,,
test,TEST_0634,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0634/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0634/top.png,False,copy,,
test,TEST_0635,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0635/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0635/front.png,False,copy,,
test,TEST_0635,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0635/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0635/top.png,False,copy,,
test,TEST_0636,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0636/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0636/front.png,False,copy,,
test,TEST_0636,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0636/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0636/top.png,False,copy,,
test,TEST_0637,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0637/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0637/front.png,False,copy,,
test,TEST_0637,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0637/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0637/top.png,False,copy,,
test,TEST_0638,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0638/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0638/front.png,False,copy,,
test,TEST_0638,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0638/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0638/top.png,False,copy,,
test,TEST_0639,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0639/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0639/front.png,False,copy,,
test,TEST_0639,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0639/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0639/top.png,False,copy,,
test,TEST_0640,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0640/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0640/front.png,False,copy,,
test,TEST_0640,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0640/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0640/top.png,False,copy,,
test,TEST_0641,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0641/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0641/front.png,False,copy,,
test,TEST_0641,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0641/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0641/top.png,False,copy,,
test,TEST_0642,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0642/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0642/front.png,False,copy,,
test,TEST_0642,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0642/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0642/top.png,False,copy,,
test,TEST_0643,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0643/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0643/front.png,False,copy,,
test,TEST_0643,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0643/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0643/top.png,False,copy,,
test,TEST_0644,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0644/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0644/front.png,False,copy,,
test,TEST_0644,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0644/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0644/top.png,False,copy,,
test,TEST_0645,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0645/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0645/front.png,False,copy,,
test,TEST_0645,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0645/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0645/top.png,False,copy,,
test,TEST_0646,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0646/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0646/front.png,False,copy,,
test,TEST_0646,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0646/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0646/top.png,False,copy,,
test,TEST_0647,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0647/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0647/front.png,False,copy,,
test,TEST_0647,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0647/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0647/top.png,False,copy,,
test,TEST_0648,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0648/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0648/front.png,False,copy,,
test,TEST_0648,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0648/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0648/top.png,False,copy,,
test,TEST_0649,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0649/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0649/front.png,False,copy,,
test,TEST_0649,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0649/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0649/top.png,False,copy,,
test,TEST_0650,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0650/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0650/front.png,False,copy,,
test,TEST_0650,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0650/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0650/top.png,False,copy,,
test,TEST_0651,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0651/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0651/front.png,False,copy,,
test,TEST_0651,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0651/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0651/top.png,False,copy,,
test,TEST_0652,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0652/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0652/front.png,False,copy,,
test,TEST_0652,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0652/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0652/top.png,False,copy,,
test,TEST_0653,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0653/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0653/front.png,False,copy,,
test,TEST_0653,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0653/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0653/top.png,False,copy,,
test,TEST_0654,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0654/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0654/front.png,False,copy,,
test,TEST_0654,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0654/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0654/top.png,False,copy,,
test,TEST_0655,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0655/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0655/front.png,False,copy,,
test,TEST_0655,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0655/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0655/top.png,False,copy,,
test,TEST_0656,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0656/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0656/front.png,False,copy,,
test,TEST_0656,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0656/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0656/top.png,False,copy,,
test,TEST_0657,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0657/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0657/front.png,False,copy,,
test,TEST_0657,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0657/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0657/top.png,False,copy,,
test,TEST_0658,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0658/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0658/front.png,False,copy,,
test,TEST_0658,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0658/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0658/top.png,False,copy,,
test,TEST_0659,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0659/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0659/front.png,False,copy,,
test,TEST_0659,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0659/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0659/top.png,False,copy,,
test,TEST_0660,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0660/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0660/front.png,False,copy,,
test,TEST_0660,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0660/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0660/top.png,False,copy,,
test,TEST_0661,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0661/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0661/front.png,False,copy,,
test,TEST_0661,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0661/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0661/top.png,False,copy,,
test,TEST_0662,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0662/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0662/front.png,False,copy,,
test,TEST_0662,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0662/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0662/top.png,False,copy,,
test,TEST_0663,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0663/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0663/front.png,False,copy,,
test,TEST_0663,top,,/media/hdd0/whyz/structure-stability/data/test/TEST_0663/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0663/top.png,False,copy,,
test,TEST_0664,front,,/media/hdd0/whyz/structure-stability/data/test/TEST_0664/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/test/TEST_0664/front.png,False,copy,,
